"","item","itemLabel","birthdate","deathdate"
"2811","http://www.wikidata.org/entity/Q4759922","André Guijon","1548","1631"
"2812","http://www.wikidata.org/entity/Q4813208","Athanase Vantchev de Thracy","1940","2020"
"2813","http://www.wikidata.org/entity/Q4890163","Jean-Baptiste Elissamburu","1828","1891"
"2814","http://www.wikidata.org/entity/Q4959262","Greta Knutson","1899","1983"
"2815","http://www.wikidata.org/entity/Q5547091","Georgette Vallejo","1908","1984"
"2816","http://www.wikidata.org/entity/Q5576590","Godfrey of Cambrai","t211","1107"
"2817","http://www.wikidata.org/entity/Q5581809","Émile de Bonnechose","1801","1875"
"2818","http://www.wikidata.org/entity/Q5616048","Guillaume Guiart","1201","1316"
"2819","http://www.wikidata.org/entity/Q5307942","Rosa Bailly","1890","1976"
"2820","http://www.wikidata.org/entity/Q5408525","Eugène Alcan","1811","1898"
"2821","http://www.wikidata.org/entity/Q5697420","Antoine Latour","1808","1881"
"2822","http://www.wikidata.org/entity/Q5771672","Claude Couffon","1926","2013"
"2823","http://www.wikidata.org/entity/Q5806799","Charles-Henry Hirsch","1870","1948"
"2824","http://www.wikidata.org/entity/Q5893093","Marius Jouveau","1878","1949"
"2825","http://www.wikidata.org/entity/Q13527918","Pierre Mainfray","1580","1630"
"2826","http://www.wikidata.org/entity/Q14542080","Charlotte Bourette","1714","1784"
"2827","http://www.wikidata.org/entity/Q14542087","Jeanne de Montégut-Ségla","1709","1752"
"2828","http://www.wikidata.org/entity/Q14623820","Amélie Mesureur","1853","1926"
"2829","http://www.wikidata.org/entity/Q14726386","Jean-Marie Berthier","1940","2017"
"2830","http://www.wikidata.org/entity/Q14865058","Albert Laisant","1873","1928"
"2831","http://www.wikidata.org/entity/Q14865063","Maurice Laisant","1909","1991"
"2832","http://www.wikidata.org/entity/Q14867656","Henri d'Ardenne de Tizac","1877","1932"
"2833","http://www.wikidata.org/entity/Q15041658","Henri Bassis","1916","1992"
"2834","http://www.wikidata.org/entity/Q15061752","Mitsou Ronat","1946","1984"
"2835","http://www.wikidata.org/entity/Q15070867","Marie Romain Rolland","1895","1985"
"2839","http://www.wikidata.org/entity/Q15074634","Sergey Vladimirovich Nabokov","1900","1945"
"2840","http://www.wikidata.org/entity/Q15078883","René Jouveau","1906","1997"
"2841","http://www.wikidata.org/entity/Q15078919","Mathilde Pomès","1886","1977"
"2842","http://www.wikidata.org/entity/Q15079584","Émile Pignot","1887","1926"
"2843","http://www.wikidata.org/entity/Q15267415","Félix Jeantet","1855","1932"
"2845","http://www.wikidata.org/entity/Q15303126","Iseult Gonne","1894","1954"
"2846","http://www.wikidata.org/entity/Q15356715","Auguste Marin","1860","1904"
"2847","http://www.wikidata.org/entity/Q15406990","Madame de Lauvergne","1620","1670"
"2848","http://www.wikidata.org/entity/Q15407026","Madeleine de Bouchaud","1872","1961"
"2849","http://www.wikidata.org/entity/Q15407059","Elise Moreau","1813","1861"
"2853","http://www.wikidata.org/entity/Q15407066","Berthe de Puybusque","1848","1926"
"2854","http://www.wikidata.org/entity/Q15407098","Antoinette-Thérèse Des Houlières","1659","1718"
"2855","http://www.wikidata.org/entity/Q15407100","Thérèse Maquet","1858","1891"
"2856","http://www.wikidata.org/entity/Q15407101","Sophie Hüe","1815","1893"
"2857","http://www.wikidata.org/entity/Q15407110","Émilie Arnal","1863","1935"
"2858","http://www.wikidata.org/entity/Q15407114","Marie Dauguet","1860","1942"
"2859","http://www.wikidata.org/entity/Q15407119","Marthe Dupuy","1871","1958"
"2860","http://www.wikidata.org/entity/Q15407121","Lucie Faure-Goyau","1866","1913"
"2861","http://www.wikidata.org/entity/Q15407131","Cécile Périn","1877","1959"
"2862","http://www.wikidata.org/entity/Q15407132","Hélène Picard","1873","1945"
"2863","http://www.wikidata.org/entity/Q15407135","Véga","1863","1950"
"2864","http://www.wikidata.org/entity/Q15407137","Doette Angliviel","1898","1948"
"2865","http://www.wikidata.org/entity/Q15407138","Marie le Pech de Calages","1623","1661"
"2866","http://www.wikidata.org/entity/Q15407145","Fernand Divoire","1883","1951"
"2868","http://www.wikidata.org/entity/Q15407160","Harlette Hayem","1881","1958"
"2869","http://www.wikidata.org/entity/Q15407199","Gabrielle de Coignard","1550","1586"
"2870","http://www.wikidata.org/entity/Q15407201","Amélie Murat","1882","1940"
"2871","http://www.wikidata.org/entity/Q15407285","Henri Chassin","1887","1964"
"2872","http://www.wikidata.org/entity/Q15407433","Jean-Paul Gunsett","1925","2017"
"2873","http://www.wikidata.org/entity/Q15407444","Fernand Marc","1900","1979"
"2874","http://www.wikidata.org/entity/Q15407604","Bernard Mazo","1939","2012"
"2875","http://www.wikidata.org/entity/Q15407608","Louis Perceau","1883","1942"
"2876","http://www.wikidata.org/entity/Q15438658","Jean Max Tixier","1935","2009"
"2877","http://www.wikidata.org/entity/Q15452642","Gilberte H. Dallas","1918","1960"
"2878","http://www.wikidata.org/entity/Q15488564","Michel Abadie","1866","1922"
"2879","http://www.wikidata.org/entity/Q15615042","Amédée-David de Pastoret","1791","1857"
"2880","http://www.wikidata.org/entity/Q15617058","Jules Quélin","1835","1911"
"2881","http://www.wikidata.org/entity/Q15617069","Anne d'Urfé","1555","1621"
"2882","http://www.wikidata.org/entity/Q15630294","André Dumas","1874","1943"
"2883","http://www.wikidata.org/entity/Q15630959","Claude Binet","1501","1600"
"2884","http://www.wikidata.org/entity/Q15631311","René Grousset","1860","1885"
"2885","http://www.wikidata.org/entity/Q15632004","Ernest Prarond","1821","1909"
"2886","http://www.wikidata.org/entity/Q15632668","Philibert Bugnyon","1530","1590"
"2887","http://www.wikidata.org/entity/Q15634261","Pierre Gauthiez","1862","1945"
"2888","http://www.wikidata.org/entity/Q15636064","Camille Macaigne","1843","1877"
"2889","http://www.wikidata.org/entity/Q15649308","Francis Pittié","1829","1886"
"2891","http://www.wikidata.org/entity/Q15731017","Jacques Madeleine","1859","1941"
"2892","http://www.wikidata.org/entity/Q15731997","Paul Cadiou","1860","1924"
"2893","http://www.wikidata.org/entity/Q15830000","Francis Melvil","1801","1892"
"2894","http://www.wikidata.org/entity/Q15830402","Louis Le Lasseur de Ranzay","1856","1918"
"2895","http://www.wikidata.org/entity/Q15838232","Paul Marrot","1850","1909"
"2896","http://www.wikidata.org/entity/Q15838233","Raoul Gineste","1849","1914"
"2897","http://www.wikidata.org/entity/Q15838235","Robert de La Villehervé","1849","1919"
"2898","http://www.wikidata.org/entity/Q15838237","Rodolphe Darzens","1865","1938"
"2899","http://www.wikidata.org/entity/Q15958667","Céline Varenne","1924","2011"
"2900","http://www.wikidata.org/entity/Q15966966","Alain Mercier","1936","2020"
"2901","http://www.wikidata.org/entity/Q15967053","Raoul Adrien","1561","1629"
"2902","http://www.wikidata.org/entity/Q15967058","Simon de Bullandre","1545","1614"
"2903","http://www.wikidata.org/entity/Q15967060","Marseille d'Altouvitis","1577","1606"
"2904","http://www.wikidata.org/entity/Q15967128","Louis de Neufgermain","1574","1662"
"2905","http://www.wikidata.org/entity/Q15967129","Annibal de Lortigue","1572","1630"
"2906","http://www.wikidata.org/entity/Q15967131","Marie de Louvencourt","1680","1712"
"2907","http://www.wikidata.org/entity/Q15967291","Urbain-René-Thomas Le Bouvier-Desmortiers","1739","1827"
"2908","http://www.wikidata.org/entity/Q15967292","François-Zacharie de Pourroy de l'Auberivière de Quinsonas","1719","1759"
"2909","http://www.wikidata.org/entity/Q15967464","François Nicolas Pascal de Kerenveyer","1729","1794"
"2910","http://www.wikidata.org/entity/Q15967630","Pierre Joseph Joubert de La Salette","1743","1833"
"2911","http://www.wikidata.org/entity/Q15968444","Gabriel Monavon","1820","1906"
"2912","http://www.wikidata.org/entity/Q15968827","Auguste Du Roure de Beaumont","1783","1858"
"2913","http://www.wikidata.org/entity/Q15969802","Paul Bilhaud","1854","1933"
"2914","http://www.wikidata.org/entity/Q15969851","Léonard Dusillet","1769","1857"
"2915","http://www.wikidata.org/entity/Q15969902","Philippine de Sivry","1775","1851"
"2917","http://www.wikidata.org/entity/Q15969914","Marie-Béatrice de Baye","1859","1928"
"2918","http://www.wikidata.org/entity/Q15969917","Ernest Chebroux","1840","1910"
"2919","http://www.wikidata.org/entity/Q15969919","Jean Faure du Serre","1776","1863"
"2920","http://www.wikidata.org/entity/Q15969923","Alfred Leconte","1824","1905"
"2921","http://www.wikidata.org/entity/Q15969925","Édouard Hachin","1808","1891"
"2922","http://www.wikidata.org/entity/Q15969927","Joseph Lavergne","1820","1889"
"2923","http://www.wikidata.org/entity/Q15969928","Eugène Imbert","1821","1898"
"2924","http://www.wikidata.org/entity/Q15969930","Marie Laure","1822","1843"
"2925","http://www.wikidata.org/entity/Q15969934","Charles Supernant","1815","1873"
"2926","http://www.wikidata.org/entity/Q15969935","Noël Mouret","1812","1882"
"2927","http://www.wikidata.org/entity/Q15969936","René Ponsard","1826","t207"
"2928","http://www.wikidata.org/entity/Q15969938","Blanche Sahuqué","1860","1912"
"2929","http://www.wikidata.org/entity/Q15970527","Pierre Halet","1924","1996"
"2930","http://www.wikidata.org/entity/Q15970598","Tristan Cabral","1944","2020"
"2931","http://www.wikidata.org/entity/Q15970625","Robert Champigny","1922","1984"
"2932","http://www.wikidata.org/entity/Q15970640","Alex Coutet","1880","1952"
"2933","http://www.wikidata.org/entity/Q15970646","Jean-Claude Demay","1946","2012"
"2934","http://www.wikidata.org/entity/Q15970651","Jean-Louis Depierris","1931","2001"
"2935","http://www.wikidata.org/entity/Q15970653","Henriette Dibon","1902","1989"
"2936","http://www.wikidata.org/entity/Q15970671","Jacques Gaucheron","1920","2009"
"2937","http://www.wikidata.org/entity/Q15970673","Marcel Garnier","1890","1971"
"2938","http://www.wikidata.org/entity/Q15970679","Louis de Gonzague-Frick","1883","1958"
"2939","http://www.wikidata.org/entity/Q15970686","Irène Hillel-Erlanger","1878","1920"
"2940","http://www.wikidata.org/entity/Q15970696","Robert de La Croix","1921","1987"
"2941","http://www.wikidata.org/entity/Q15970720","Michel Merlen","1940","2017"
"2942","http://www.wikidata.org/entity/Q15970828","Thérèse Aubray","1888","1974"
"2943","http://www.wikidata.org/entity/Q15970830","Charles Charpentier","1855","1935"
"2944","http://www.wikidata.org/entity/Q15970832","Tharcise Cherrier","1891","1954"
"2945","http://www.wikidata.org/entity/Q15970833","Jeanne Dortzal","1878","1943"
"2946","http://www.wikidata.org/entity/Q15970834","Joseph Rouffanche","1922","2017"
"2947","http://www.wikidata.org/entity/Q15970835","Jean Laugier","1924","2006"
"2948","http://www.wikidata.org/entity/Q15970836","Denise Jallais","1930","2020"
"2949","http://www.wikidata.org/entity/Q15970837","Nicolette Hennique","1882","1956"
"2950","http://www.wikidata.org/entity/Q15970838","Paul Mari","1930","2015"
"2951","http://www.wikidata.org/entity/Q15970840","Louis Charvet","1901","1987"
"2952","http://www.wikidata.org/entity/Q15970843","Louis Mathieu Poussereau","1855","1931"
"2953","http://www.wikidata.org/entity/Q15970845","René Tavernier","1915","1989"
"2957","http://www.wikidata.org/entity/Q6120323","Jacques-Ignace de La Touche","1694","1781"
"2958","http://www.wikidata.org/entity/Q6170132","Jean Armand Charlemagne","1753","1838"
"2959","http://www.wikidata.org/entity/Q6170863","Jean Hyacinthe Galoppe d'Onquaire","1805","1867"
"2960","http://www.wikidata.org/entity/Q6172249","Jeanne de la Font","1500","1532"
"2961","http://www.wikidata.org/entity/Q6291724","José Bonifácio the Younger","1827","1886"
"2962","http://www.wikidata.org/entity/Q6359877","Lydia Yudifovna Berdyaev","1871","1945"
"2963","http://www.wikidata.org/entity/Q6389108","Louise-Anastasia Serment","1642","1692"
"2965","http://www.wikidata.org/entity/Q6430761","Ernest Roze","1833","1900"
"2966","http://www.wikidata.org/entity/Q6470990","Virgilije Nevjestic","1935","2009"
"2967","http://www.wikidata.org/entity/Q6630822","Elijah ben Menahem HaZaken","0980","1060"
"2968","http://www.wikidata.org/entity/Q6687763","Louis Marie Fontan","1801","1839"
"2969","http://www.wikidata.org/entity/Q6726955","Madeleine de l’Aubespine","1546","1596"
"2970","http://www.wikidata.org/entity/Q7926177","Victor Musgrave","1919","1984"
"2971","http://www.wikidata.org/entity/Q6755306","Marc-Adolphe Guégan","1891","1959"
"2972","http://www.wikidata.org/entity/Q7001977","Bernard IV of Astarac","1220","1291"
"2973","http://www.wikidata.org/entity/Q7067559","Nshan Beshiktashlian","1898","1972"
"2974","http://www.wikidata.org/entity/Q7357754","Roger-Arnould Rivière","1930","1959"
"2975","http://www.wikidata.org/entity/Q7358235","Roger Giroux","1925","1974"
"2976","http://www.wikidata.org/entity/Q7358656","Roger Milliot","1927","1968"
"2977","http://www.wikidata.org/entity/Q7422708","Sarah Powell","1922","1941"
"2978","http://www.wikidata.org/entity/Q7563089","Sophie d'Arbouville","1810","1850"
"2979","http://www.wikidata.org/entity/Q7650942","Suzanne Renaud","1889","1964"
"2980","http://www.wikidata.org/entity/Q8020910","William the Clerk of Normandy","1280","1299"
"2981","http://www.wikidata.org/entity/Q8062349","Yves de Bayser","1920","1999"
"2982","http://www.wikidata.org/entity/Q8302805","Jean Adrien Brun","1800","1879"
"2983","http://www.wikidata.org/entity/Q8320989","Alliette Audra","1897","1962"
"2984","http://www.wikidata.org/entity/Q8328011","Émilien Pacini","1811","1898"
"2985","http://www.wikidata.org/entity/Q8329563","Hippolyte Tampucci","1802","1880"
"2986","http://www.wikidata.org/entity/Q9009351","Isaac Despuech Sage","1584","1642"
"2987","http://www.wikidata.org/entity/Q10320343","Lucien Farnoux-Reynaud","1894","1962"
"2988","http://www.wikidata.org/entity/Q11023226","Ghjuvan Petru Lucciardi","1862","1928"
"2989","http://www.wikidata.org/entity/Q11686095","Andrzej Szmidt","1933","2006"
"2990","http://www.wikidata.org/entity/Q11736385","Karol Swidzinski","1841","1877"
"2991","http://www.wikidata.org/entity/Q11903836","Abdó Poggi","1900","1982"
"2992","http://www.wikidata.org/entity/Q11909117","Bernard Gazteluzar","1619","1701"
"2993","http://www.wikidata.org/entity/Q11912398","Carles Grandó","1889","1975"
"2994","http://www.wikidata.org/entity/Q11915308","Conrad Winter","1931","2007"
"2995","http://www.wikidata.org/entity/Q11919132","Emili Boix","1862","1922"
"2996","http://www.wikidata.org/entity/Q11919143","Emili Foxonet","1890","1972"
"2997","http://www.wikidata.org/entity/Q11919331","Enric Muchart","1873","1954"
"2999","http://www.wikidata.org/entity/Q11926206","Hyacinthe Yvia Croce","1893","1981"
"3000","http://www.wikidata.org/entity/Q11927346","Jacques Quéralt","1941","2020"
"3001","http://www.wikidata.org/entity/Q11927460","Jep Gouzy","1932","2018"
"3002","http://www.wikidata.org/entity/Q11927586","Jean Amade","1878","1949"
"3003","http://www.wikidata.org/entity/Q11929509","Justin Pépratx","1828","1901"
"3004","http://www.wikidata.org/entity/Q11935257","Marcel Gouzy","1908","1987"
"3005","http://www.wikidata.org/entity/Q11941063","Pere Talrich","1810","1889"
"3006","http://www.wikidata.org/entity/Q11949810","Simona Gay","1898","1969"
"3007","http://www.wikidata.org/entity/Q11984865","Achille Eyraud","1821","1882"
"3008","http://www.wikidata.org/entity/Q11984870","François Desserteaux","1804","1875"
"3009","http://www.wikidata.org/entity/Q11984965","Louis Nicod de Ronchaud","1816","1887"
"3010","http://www.wikidata.org/entity/Q12079109","Simone Arnaud","1850","1901"
"3011","http://www.wikidata.org/entity/Q12255773","Charles Bécas","1847","1911"
"3012","http://www.wikidata.org/entity/Q12255775","Charles Beltzuntze","1796","1872"
"3013","http://www.wikidata.org/entity/Q12258728","Gratien Adema","1828","1907"
"3014","http://www.wikidata.org/entity/Q12261051","Juan Martin Hiribarren","1810","1866"
"3015","http://www.wikidata.org/entity/Q12815148","Luigi Delâtre","1815","1893"
"3017","http://www.wikidata.org/entity/Q12881801","Nikolaos Episkopopulos","1874","1944"
"3018","http://www.wikidata.org/entity/Q12898761","Antoninus Immè","1901","1988"
"3019","http://www.wikidata.org/entity/Q12947992","Antoine Blaise Crousillat","1814","1899"
"3020","http://www.wikidata.org/entity/Q12948810","Eugène Séguret","1896","1956"
"3021","http://www.wikidata.org/entity/Q12948848","Philadelphe de Gerde","1871","1952"
"3022","http://www.wikidata.org/entity/Q12948892","Frédéric Donnadieu","1843","1899"
"3023","http://www.wikidata.org/entity/Q12949156","Joseph Desanat","1796","1873"
"3024","http://www.wikidata.org/entity/Q12949656","Melchior Barthès","1818","1886"
"3025","http://www.wikidata.org/entity/Q12950252","Rosa de Beaucaire","1857","1943"
"3026","http://www.wikidata.org/entity/Q13054690","Kégham Atmadjian","1910","1940"
"3027","http://www.wikidata.org/entity/Q13099282","Ferdinand Bastian","1868","1944"
"3028","http://www.wikidata.org/entity/Q13102162","Claudine Funck-Brentano","1863","1922"
"3029","http://www.wikidata.org/entity/Q13135039","Claude Fonteyne","1594","1654"
"3030","http://www.wikidata.org/entity/Q13142950","Tony Troxler","1918","1998"
"3031","http://www.wikidata.org/entity/Q13418792","Joan Laurés","1822","1902"
"3032","http://www.wikidata.org/entity/Q15973193","Paul Albarel","1873","1929"
"3033","http://www.wikidata.org/entity/Q15973557","Bayram","1937","2012"
"3034","http://www.wikidata.org/entity/Q15973743","Germaine Blondin","1887","1965"
"3035","http://www.wikidata.org/entity/Q15981013","Louis-Antoine-François de Marchangy","1782","1826"
"3036","http://www.wikidata.org/entity/Q15992395","Guillaume de La Teyssonnière","1530","1586"
"3037","http://www.wikidata.org/entity/Q16025967","André Lebey","1877","1938"
"3038","http://www.wikidata.org/entity/Q16026232","Dionys Ordinaire","1826","1896"
"3039","http://www.wikidata.org/entity/Q16026912","Charles Eugène Lébraly","1809","1871"
"3040","http://www.wikidata.org/entity/Q16027817","René Choppin","1537","1606"
"3041","http://www.wikidata.org/entity/Q16030554","Marya Chéliga-Loevy","1854","1927"
"3042","http://www.wikidata.org/entity/Q16034964","Jacques Ferny","1863","1936"
"3043","http://www.wikidata.org/entity/Q16138272","Gilbert Ducher","1490","1501"
"3044","http://www.wikidata.org/entity/Q16141749","F. Hilaire","1889","1968"
"3045","http://www.wikidata.org/entity/Q16167999","Raphaël Cluzel","1932","1996"
"3046","http://www.wikidata.org/entity/Q16186075","Guillaume Antoine Le Monnier","1723","1797"
"3047","http://www.wikidata.org/entity/Q16188228","Joan Cayrol i Obiols","1921","1981"
"3048","http://www.wikidata.org/entity/Q16214285","Théophile Coupier de la Valette","1820","1872"
"3049","http://www.wikidata.org/entity/Q16214290","Charles Reynaud","1821","1853"
"3050","http://www.wikidata.org/entity/Q16219386","Marie de Sormiou","1865","1956"
"3051","http://www.wikidata.org/entity/Q16223052","Marie Monnier","1894","1976"
"3052","http://www.wikidata.org/entity/Q16253359","Paul Pugnaud","1912","1995"
"3053","http://www.wikidata.org/entity/Q16262923","Robert Rovini","1925","1968"
"3054","http://www.wikidata.org/entity/Q16266377","Alexandre Oler","1930","2010"
"3055","http://www.wikidata.org/entity/Q16266420","Koukou Chanska","1933","2020"
"3056","http://www.wikidata.org/entity/Q16266726","Sonny Rupaire","1940","1991"
"3057","http://www.wikidata.org/entity/Q16334440","Angèle Maraval-Berthoin","1875","1965"
"3058","http://www.wikidata.org/entity/Q16392785","Marie Atmadjian","1914","1999"
"3059","http://www.wikidata.org/entity/Q16395688","Nigoghos Sarafian","1902","1972"
"3060","http://www.wikidata.org/entity/Q16525196","Achille du Clésieux","1806","1893"
"3061","http://www.wikidata.org/entity/Q16535302","Camille de Morel","1547","t212"
"3062","http://www.wikidata.org/entity/Q16540580","Clémence de Bourges","1530","1557"
"3064","http://www.wikidata.org/entity/Q16546027","Daniel Thaly","1879","1950"
"3065","http://www.wikidata.org/entity/Q16616356","Torcafol","1200","1300"
"3066","http://www.wikidata.org/entity/Q16627647","Charles de Navières","1544","1616"
"3067","http://www.wikidata.org/entity/Q16634874","Ernest Dupuy","1849","1918"
"3068","http://www.wikidata.org/entity/Q16644316","Jacques-Noir","1881","1970"
"3069","http://www.wikidata.org/entity/Q16645446","Jean Creton","1386","1420"
"3070","http://www.wikidata.org/entity/Q16645550","Jean Morel","1539","1633"
"3071","http://www.wikidata.org/entity/Q16661705","Léon Delauney","1765","1798"
"3072","http://www.wikidata.org/entity/Q16663863","Max Bilen","1916","1995"
"3073","http://www.wikidata.org/entity/Q16671086","Louis Lefebvre","1871","1947"
"3074","http://www.wikidata.org/entity/Q16719774","Guillaume de Chevalier","1564","1620"
"3075","http://www.wikidata.org/entity/Q17350116","Edmond Roche","1828","1861"
"3076","http://www.wikidata.org/entity/Q17400032","Léon Gandillot","1862","1912"
"3077","http://www.wikidata.org/entity/Q17428165","Amédée Louis Hettich","1856","1937"
"3078","http://www.wikidata.org/entity/Q17429255","Edmond Blanguernon","1876","1928"
"3079","http://www.wikidata.org/entity/Q17485862","Fiacre Bouillon","1765","1795"
"3080","http://www.wikidata.org/entity/Q17486070","Léon Épinette","1855","1902"
"3081","http://www.wikidata.org/entity/Q17489308","Eugène Villemin","1815","1869"
"3082","http://www.wikidata.org/entity/Q17496763","Louis Salles","1850","t207"
"3083","http://www.wikidata.org/entity/Q17496818","Antonine Coullet","1892","1983"
"3084","http://www.wikidata.org/entity/Q17496854","Guy de Binos","1841","1887"
"3085","http://www.wikidata.org/entity/Q17501984","Isabelle Guyon","1860","t207"
"3086","http://www.wikidata.org/entity/Q17505912","Myrten","1855","t207"
"3087","http://www.wikidata.org/entity/Q17562198","Pierre Boissel","1872","1939"
"3088","http://www.wikidata.org/entity/Q17634904","Mathurin-Joseph Brisset","1792","1856"
"3089","http://www.wikidata.org/entity/Q17708975","Antony Béraud","1791","1860"
"3090","http://www.wikidata.org/entity/Q17781925","Émile Carré","1829","1892"
"3091","http://www.wikidata.org/entity/Q17864206","Gérard Augustin","1942","2012"
"3092","http://www.wikidata.org/entity/Q17977163","Henry Dérieux","1892","1941"
"3093","http://www.wikidata.org/entity/Q17990525","Antoine Couillard","1505","1575"
"3094","http://www.wikidata.org/entity/Q17992861","Charles Fontaine","1514","1570"
"3095","http://www.wikidata.org/entity/Q18008946","Daniel Anselme","1927","1989"
"3096","http://www.wikidata.org/entity/Q18011810","Jean Auvray","1601","1601"
"3097","http://www.wikidata.org/entity/Q18011819","Joseph d’Avenel","1810","1891"
"3098","http://www.wikidata.org/entity/Q18011823","Justin Bellanger","1833","1917"
"3099","http://www.wikidata.org/entity/Q18011883","Louis-Agathe Berthaud","1810","1843"
"3100","http://www.wikidata.org/entity/Q18011890","Martial Besson","1856","1945"
"3101","http://www.wikidata.org/entity/Q18011912","Victor Billaud","1852","1936"
"3103","http://www.wikidata.org/entity/Q18011914","Victor d’Auriac","1858","1925"
"3104","http://www.wikidata.org/entity/Q18011927","Bathild Bouniol","1815","1877"
"3105","http://www.wikidata.org/entity/Q18011928","Bernard Bluet d’Arbères","1556","1606"
"3106","http://www.wikidata.org/entity/Q18011953","Jean Bonnefons","1554","1614"
"3107","http://www.wikidata.org/entity/Q18012103","Wilfrid Challemel","1846","1916"
"3108","http://www.wikidata.org/entity/Q18012130","André Couvreur","1865","1944"
"3109","http://www.wikidata.org/entity/Q18012197","Paul Delair","1842","1894"
"3110","http://www.wikidata.org/entity/Q18057600","Jean-Georges Farcy","1800","1830"
"3111","http://www.wikidata.org/entity/Q18057603","Jean Floux","1855","1892"
"3112","http://www.wikidata.org/entity/Q18057614","Pauline de Flaugergues","1799","1878"
"3113","http://www.wikidata.org/entity/Q18084589","Michel Jausserand","1922","1991"
"3114","http://www.wikidata.org/entity/Q18086216","Pagano Bolotino","1001","1200"
"3115","http://www.wikidata.org/entity/Q18086788","Lucile de Chateaubriand","1764","1804"
"3116","http://www.wikidata.org/entity/Q18114925","Jacques de Fonteny","1570","1650"
"3117","http://www.wikidata.org/entity/Q18115106","Georges Gourdon","1852","1915"
"3118","http://www.wikidata.org/entity/Q18115295","Adolphe Lacuzon","1870","1935"
"3119","http://www.wikidata.org/entity/Q18115319","Jacques de La Taille","1542","1562"
"3120","http://www.wikidata.org/entity/Q18115325","Jules Lacroix","1809","1887"
"3121","http://www.wikidata.org/entity/Q18115330","Louis Labat","1867","1947"
"3122","http://www.wikidata.org/entity/Q18115334","Paul Juillerat","1818","1897"
"3123","http://www.wikidata.org/entity/Q18115380","Léonce de Larmandie","1851","1921"
"3124","http://www.wikidata.org/entity/Q18115460","Georges Lorin","1850","1927"
"3125","http://www.wikidata.org/entity/Q18115509","Henry Malteste","1870","1920"
"3126","http://www.wikidata.org/entity/Q18115522","Jules de Marthold","1847","1927"
"3127","http://www.wikidata.org/entity/Q18115531","Louis Marsolleau","1864","1935"
"3128","http://www.wikidata.org/entity/Q18115605","Gabriel Mourey","1865","1943"
"3132","http://www.wikidata.org/entity/Q18115620","Mathias Morhardt","1863","1939"
"3133","http://www.wikidata.org/entity/Q18115621","Maurice Montégut","1855","1911"
"3134","http://www.wikidata.org/entity/Q18115649","Georges Nardin","1854","1901"
"3135","http://www.wikidata.org/entity/Q18115688","Gaston Picard","1892","1962"
"3136","http://www.wikidata.org/entity/Q18115689","Georges Payelle","1859","1941"
"3138","http://www.wikidata.org/entity/Q18115700","Lucien Paté","1845","1939"
"3140","http://www.wikidata.org/entity/Q18115808","Victor Rabineau","1816","1869"
"3141","http://www.wikidata.org/entity/Q18117852","Lucien Rolmer","1880","1916"
"3142","http://www.wikidata.org/entity/Q18117891","J. de Strada","1821","1902"
"3151","http://www.wikidata.org/entity/Q18117921","Sutter-Laumann","1852","1892"
"3152","http://www.wikidata.org/entity/Q18117963","Jean de Vauzelles","1495","1557"
"3153","http://www.wikidata.org/entity/Q18121470","Antoinette Gérard","1909","1958"
"3154","http://www.wikidata.org/entity/Q18155899","George Bonnamour","1866","1954"
"3155","http://www.wikidata.org/entity/Q18175740","Michail Alexandrowitsch Struwe","1890","1949"
"3156","http://www.wikidata.org/entity/Q18197266","Albert Boissière","1864","1939"
"3157","http://www.wikidata.org/entity/Q18197267","Alfred Busquet","1819","1883"
"3158","http://www.wikidata.org/entity/Q18197505","André Fage","1883","1948"
"3159","http://www.wikidata.org/entity/Q18197531","Louis Dépret","1837","1901"
"3160","http://www.wikidata.org/entity/Q18197558","Auguste Genin","1862","1931"
"3161","http://www.wikidata.org/entity/Q18197568","Edmond Géraud","1775","1831"
"3162","http://www.wikidata.org/entity/Q18197570","Ernest Grenet-Dancourt","1854","1913"
"3164","http://www.wikidata.org/entity/Q18197572","Eugène Héros","1860","1925"
"3165","http://www.wikidata.org/entity/Q18197574","Ferdinand de Gramont","1811","1897"
"3166","http://www.wikidata.org/entity/Q18197575","Florian-Parmentier","1879","1951"
"3167","http://www.wikidata.org/entity/Q18197578","Gaston Garrisson","1856","1893"
"3168","http://www.wikidata.org/entity/Q18197579","Gauthier-Ferrières","1880","1915"
"3169","http://www.wikidata.org/entity/Q18197609","Joseph Guyot","1836","1924"
"3170","http://www.wikidata.org/entity/Q18197631","Reine Garde","1810","1887"
"3171","http://www.wikidata.org/entity/Q18197661","Hippolyte-Michel La Morvonnais","1802","1853"
"3172","http://www.wikidata.org/entity/Q18197678","Lucien Augé de Lassus","1841","1914"
"3173","http://www.wikidata.org/entity/Q18197691","Magali-Boisnard","1882","1945"
"3174","http://www.wikidata.org/entity/Q18197786","Théodore Muret","1808","1866"
"3175","http://www.wikidata.org/entity/Q18197788","Yvanhoé Rambosson","1872","1943"
"3176","http://www.wikidata.org/entity/Q18197792","Alphonse Salin","1798","1878"
"3180","http://www.wikidata.org/entity/Q18197793","Amédée Rolland","1829","1868"
"3181","http://www.wikidata.org/entity/Q18197799","Blanche Sari-Flégier","1852","1914"
"3182","http://www.wikidata.org/entity/Q18197809","Edmond Andre Rocher","1873","1948"
"3183","http://www.wikidata.org/entity/Q18197825","Léon Roger-Milès","1859","1928"
"3184","http://www.wikidata.org/entity/Q18197847","Edmond Texier","1815","1887"
