;lien;nom;naissance;mort;age;prefaces;id_wikidata;idref;memberof_af;reception;subject;ratio_prefaces;bnf;lien_bnf;nb_oeuvres;nb_oeuvres_1940;nb_ouvrages;nb_ouvrages_1940
580;http://www.wikidata.org/entity/Q3100629;Geneviève Duhamelet;1890;1980;90;2;Q3100629;79979025;FALSE;NA;0;0.04;111998926;http://data.bnf.fr/ark:/12148/cb111998926#about;64;22;82;26
581;http://www.wikidata.org/entity/Q3186603;José de Bérys;1883;1957;74;1;Q3186603;35214422;FALSE;NA;0;0.0175438596491228;13477335w;http://data.bnf.fr/ark:/12148/cb13477335w#about;49;43;49;43
582;http://www.wikidata.org/entity/Q19294993;Louis Guimbaud;1869;1957;88;1;Q19294993;82029040;FALSE;NA;0;0.0140845070422535;12751200g;http://data.bnf.fr/ark:/12148/cb12751200g#about;16;13;21;16
583;http://www.wikidata.org/entity/Q3291515;Marie-Anne Comnène;1887;1978;91;NA;Q3291515;87689855;FALSE;NA;0;NA;10890834x;http://data.bnf.fr/ark:/12148/cb10890834x#about;16;9;26;14
584;http://www.wikidata.org/entity/Q20775499;René Martel;1893;1976;83;NA;Q20775499;83814396;FALSE;NA;0;NA;108670741;http://data.bnf.fr/ark:/12148/cb108670741#about;11;8;12;9
585;http://www.wikidata.org/entity/Q3265397;Lucien Boyer;1876;1942;66;NA;Q3265397;33166153;FALSE;NA;0;NA;12406046w;http://data.bnf.fr/ark:/12148/cb12406046w#about;46;40;58;52
586;http://www.wikidata.org/entity/Q2935006;Camille Marbo;1883;1969;86;NA;Q2935006;52464180;FALSE;NA;0;NA;12735136r;http://data.bnf.fr/ark:/12148/cb12735136r#about;40;10;48;13
587;http://www.wikidata.org/entity/Q3484648;Simonne Ratel;1900;1948;48;NA;Q3484648;144707225;FALSE;NA;0;NA;10976748j;http://data.bnf.fr/ark:/12148/cb10976748j#about;18;14;27;17
588;http://www.wikidata.org/entity/Q56072009;Amélie Fillon;1880;1968;88;NA;Q56072009;145509575;FALSE;NA;0;NA;12919001q;http://data.bnf.fr/ark:/12148/cb12919001q#about;14;8;15;9
589;http://www.wikidata.org/entity/Q93990699;Line Deberre;1886;1976;90;NA;Q93990699;129588571;FALSE;NA;0;NA;155802289;http://data.bnf.fr/ark:/12148/cb155802289#about;103;77;105;79
590;http://www.wikidata.org/entity/Q50385733;Marguerite Duportal;1869;1946;77;NA;Q50385733;197878245;FALSE;NA;0;NA;130087938;http://data.bnf.fr/ark:/12148/cb130087938#about;25;22;28;24
591;http://www.wikidata.org/entity/Q3438638;Roger Allard;1885;1961;76;1;Q3438638;136870163;FALSE;NA;0;0.0181818181818182;12001235w;http://data.bnf.fr/ark:/12148/cb12001235w#about;27;25;29;26
592;http://www.wikidata.org/entity/Q15970621;André Charpentier;1884;1966;82;NA;Q15970621;119131625;FALSE;NA;0;NA;12147753n;http://data.bnf.fr/ark:/12148/cb12147753n#about;50;35;54;37
593;http://www.wikidata.org/entity/Q2847302;André Birabeau;1890;1974;84;NA;Q2847302;68706014;FALSE;NA;0;NA;15072574q;http://data.bnf.fr/ark:/12148/cb15072574q#about;56;38;79;57
594;http://www.wikidata.org/entity/Q27535587;Henri Chabrol;1897;1981;84;NA;Q27535587;180991639;FALSE;NA;0;NA;11895847m;http://data.bnf.fr/ark:/12148/cb11895847m#about;20;7;23;9
595;http://www.wikidata.org/entity/Q50384923;Charles Clerc;1879;1960;81;NA;Q50384923;84760834;FALSE;NA;0;NA;131945588;http://data.bnf.fr/ark:/12148/cb131945588#about;24;18;26;19
596;http://www.wikidata.org/entity/Q2978154;Claude Silve;1887;1978;91;1;Q2978154;92002226;FALSE;NA;0;0.0188679245283019;107483766;http://data.bnf.fr/ark:/12148/cb107483766#about;6;5;15;13
597;http://www.wikidata.org/entity/Q3271853;Léopold Marchand;1891;1952;61;NA;Q3271853;77445686;FALSE;NA;0;NA;126233849;http://data.bnf.fr/ark:/12148/cb126233849#about;16;11;27;20
598;http://www.wikidata.org/entity/Q2830274;Alain Serdac;1898;1982;84;NA;Q2830274;59312963;FALSE;NA;0;NA;10109442j;http://data.bnf.fr/ark:/12148/cb10109442j#about;12;7;17;12
599;http://www.wikidata.org/entity/Q3089657;Frédéric Boutet;1874;1941;67;NA;Q3089657;83483144;FALSE;NA;0;NA;12728606q;http://data.bnf.fr/ark:/12148/cb12728606q#about;60;55;63;58
600;http://www.wikidata.org/entity/Q3134554;Hervé Lauwick;1891;1975;84;NA;Q3134554;83240993;FALSE;NA;0;NA;12618889d;http://data.bnf.fr/ark:/12148/cb12618889d#about;45;17;49;19
601;http://www.wikidata.org/entity/Q3292379;Marie Barrère-Affre;1885;1963;78;NA;Q3292379;61676373;FALSE;NA;0;NA;111946468;http://data.bnf.fr/ark:/12148/cb111946468#about;65;32;72;34
602;http://www.wikidata.org/entity/Q19958529;Claire Sainte-Soline;1891;1967;76;NA;Q19958529;27119262;FALSE;NA;0;NA;11923419h;http://data.bnf.fr/ark:/12148/cb11923419h#about;24;5;34;9
603;http://www.wikidata.org/entity/Q518783;André Germain;1882;1971;89;NA;Q518783;60295325;FALSE;NA;0;NA;13321429k;http://data.bnf.fr/ark:/12148/cb13321429k#about;42;26;55;35
604;http://www.wikidata.org/entity/Q48889747;Charles Foleÿ;1861;1956;95;NA;Q48889747;29245826;FALSE;NA;0;NA;12091284z;http://data.bnf.fr/ark:/12148/cb12091284z#about;6;5;9;8
605;http://www.wikidata.org/entity/Q3384251;Pierre Bénard;1898;1946;48;NA;Q3384251;174562349;FALSE;NA;0;NA;10939921z;http://data.bnf.fr/ark:/12148/cb10939921z#about;5;5;6;6
606;http://www.wikidata.org/entity/Q523569;André de Lorde;1869;1942;73;NA;Q523569;29614848;FALSE;NA;0;NA;121203465;http://data.bnf.fr/ark:/12148/cb121203465#about;51;50;67;64
607;http://www.wikidata.org/entity/Q3175794;Jean des Vallières;1895;1970;75;NA;Q3175794;26826135;FALSE;NA;0;NA;11899738b;http://data.bnf.fr/ark:/12148/cb11899738b#about;29;15;31;15
608;http://www.wikidata.org/entity/Q17486069;Thérèse Lenôtre;1894;1986;92;NA;Q17486069;26983338;FALSE;NA;0;NA;119124537;http://data.bnf.fr/ark:/12148/cb119124537#about;23;15;31;20
609;http://www.wikidata.org/entity/Q50387161;Auguste-Pierre Garnier;1885;1966;81;NA;Q50387161;90300378;FALSE;NA;0;NA;112543652;http://data.bnf.fr/ark:/12148/cb112543652#about;26;18;31;23
610;http://www.wikidata.org/entity/Q3160362;Jacques Des Gachons;1868;1945;77;2;Q3160362;84256664;FALSE;NA;0;0.0277777777777778;130919187;http://data.bnf.fr/ark:/12148/cb130919187#about;59;56;90;79
611;http://www.wikidata.org/entity/Q3484623;Simone Téry;1897;1967;70;NA;Q3484623;05688964X;FALSE;NA;0;NA;129380983;http://data.bnf.fr/ark:/12148/cb129380983#about;13;7;23;8
612;http://www.wikidata.org/entity/Q3122298;Guy de Téramond;1869;1957;88;NA;Q3122298;68961669;FALSE;NA;0;NA;12102847z;http://data.bnf.fr/ark:/12148/cb12102847z#about;13;11;15;12
613;http://www.wikidata.org/entity/Q16219386;Marie de Sormiou;1865;1956;91;NA;Q16219386;170630005;FALSE;NA;0;NA;10745092w;http://data.bnf.fr/ark:/12148/cb10745092w#about;9;7;9;7
614;http://www.wikidata.org/entity/Q1508996;Georges Lote;1880;1949;69;NA;Q1508996;26995085;FALSE;NA;0;NA;11913400w;http://data.bnf.fr/ark:/12148/cb11913400w#about;14;11;20;11
615;http://www.wikidata.org/entity/Q3084022;François Bonjean;1884;1963;79;NA;Q3084022;30099129;FALSE;NA;0;NA;12158310q;http://data.bnf.fr/ark:/12148/cb12158310q#about;17;6;25;10
616;http://www.wikidata.org/entity/Q19518238;Pierre Mornand;1884;1972;88;NA;Q19518238;27039021;FALSE;NA;0;NA;126270206;http://data.bnf.fr/ark:/12148/cb126270206#about;31;15;34;16
617;http://www.wikidata.org/entity/Q1574176;Pierre Apesteguy;1912;1972;60;NA;Q1574176;30856639;FALSE;NA;0;NA;12218835s;http://data.bnf.fr/ark:/12148/cb12218835s#about;16;4;23;6
618;http://www.wikidata.org/entity/Q3288931;Marcel Espiau;1899;1971;72;NA;Q3288931;56768427;FALSE;NA;0;NA;10948993s;http://data.bnf.fr/ark:/12148/cb10948993s#about;7;6;9;8
619;http://www.wikidata.org/entity/Q3436454;Robert Vallery-Radot;1885;1970;85;NA;Q3436454;83900799;FALSE;NA;0;NA;12187425d;http://data.bnf.fr/ark:/12148/cb12187425d#about;28;20;42;32
620;http://www.wikidata.org/entity/Q3268294;Lya Berger;1877;1941;64;NA;Q3268294;10843687X;FALSE;NA;0;NA;12730235g;http://data.bnf.fr/ark:/12148/cb12730235g#about;24;23;26;24
621;http://www.wikidata.org/entity/Q23765768;Martial Piéchaud;1888;1957;69;NA;Q23765768;126504237;FALSE;NA;0;NA;10448808k;http://data.bnf.fr/ark:/12148/cb10448808k#about;18;14;21;17
622;http://www.wikidata.org/entity/Q55629448;Edmond Delage;1886;1968;82;NA;Q55629448;26818477;FALSE;NA;0;NA;11899172v;http://data.bnf.fr/ark:/12148/cb11899172v#about;13;10;15;10
623;http://www.wikidata.org/entity/Q83018819;Victor Goedorp;1874;1963;89;NA;Q83018819;140383735;FALSE;NA;0;NA;127363863;http://data.bnf.fr/ark:/12148/cb127363863#about;13;9;14;10
624;http://www.wikidata.org/entity/Q992969;Jean Hytier;1899;1983;84;4;Q992969;26929430;FALSE;NA;0;0.0975609756097561;11908126r;http://data.bnf.fr/ark:/12148/cb11908126r#about;12;8;16;9
625;http://www.wikidata.org/entity/Q53434532;Pierre La Mazière;1879;1947;68;1;Q53434532;88472787;FALSE;NA;0;0.0163934426229508;127353338;http://data.bnf.fr/ark:/12148/cb127353338#about;14;14;21;21
626;http://www.wikidata.org/entity/Q3271414;Léon Xanrof;1867;1953;86;NA;Q3271414;86703633;FALSE;NA;0;NA;124075424;http://data.bnf.fr/ark:/12148/cb124075424#about;6;4;18;16
627;http://www.wikidata.org/entity/Q3384354;Pierre Chaine;1882;1963;81;NA;Q3384354;80917003;FALSE;NA;0;NA;12662869c;http://data.bnf.fr/ark:/12148/cb12662869c#about;31;23;45;33
628;http://www.wikidata.org/entity/Q1543235;Marc Henry;1873;1943;70;NA;Q1543235;59056657;FALSE;NA;0;NA;12138605j;http://data.bnf.fr/ark:/12148/cb12138605j#about;9;9;9;9
629;http://www.wikidata.org/entity/Q3426263;René Georgin;1888;1978;90;NA;Q3426263;59194529;FALSE;NA;0;NA;12608548s;http://data.bnf.fr/ark:/12148/cb12608548s#about;16;5;34;10
630;http://www.wikidata.org/entity/Q15970545;Alfred Colling;1902;1981;79;NA;Q15970545;85697133;FALSE;NA;0;NA;12597843b;http://data.bnf.fr/ark:/12148/cb12597843b#about;23;10;30;12
631;http://www.wikidata.org/entity/Q72356527;Constantin Photiadès;1883;1949;66;NA;Q72356527;150665865;FALSE;NA;0;NA;143131849;http://data.bnf.fr/ark:/12148/cb143131849#about;29;28;31;30
632;http://www.wikidata.org/entity/Q3169567;Jean-Pierre Maxence;1906;1956;50;2;Q3169567;30891299;FALSE;NA;0;0.0588235294117647;122216123;http://data.bnf.fr/ark:/12148/cb122216123#about;13;8;15;9
633;http://www.wikidata.org/entity/Q767118;Jacques Decrest;1893;1954;61;NA;Q767118;26816865;FALSE;NA;0;NA;11899051m;http://data.bnf.fr/ark:/12148/cb11899051m#about;10;3;24;6
634;http://www.wikidata.org/entity/Q67373558;Charles Fegdal;1880;1944;64;NA;Q67373558;81821646;FALSE;NA;0;NA;127312916;http://data.bnf.fr/ark:/12148/cb127312916#about;14;12;23;19
635;http://www.wikidata.org/entity/Q54365956;Jacques Heugel;1890;1979;89;NA;Q54365956;20335270X;FALSE;NA;0;NA;14826308j;http://data.bnf.fr/ark:/12148/cb14826308j#about;23;9;25;9
636;http://www.wikidata.org/entity/Q585568;Antoine Adam;1899;1980;81;NA;Q585568;157123863;FALSE;NA;0;NA;11929829c;http://data.bnf.fr/ark:/12148/cb11929829c#about;15;3;27;6
637;http://www.wikidata.org/entity/Q2965734;Christiane Aimery;1883;1964;81;NA;Q2965734;178378496;FALSE;NA;0;NA;11133463t;http://data.bnf.fr/ark:/12148/cb11133463t#about;32;12;34;12
638;http://www.wikidata.org/entity/Q3271111;Léon Lafage;1874;1953;79;NA;Q3271111;70010781;FALSE;NA;0;NA;12730810s;http://data.bnf.fr/ark:/12148/cb12730810s#about;11;10;13;11
639;http://www.wikidata.org/entity/Q60580728;Gabriel Bernard;1882;1954;72;NA;Q60580728;71463720;FALSE;NA;0;NA;13004761p;http://data.bnf.fr/ark:/12148/cb13004761p#about;5;5;6;6
640;http://www.wikidata.org/entity/Q23765883;Jean Robiquet;1874;1960;86;4;Q23765883;60889489;FALSE;NA;0;0.0606060606060606;128862950;http://data.bnf.fr/ark:/12148/cb128862950#about;17;13;19;14
641;http://www.wikidata.org/entity/Q3159872;Jacques Richepin;1880;1946;66;NA;Q3159872;34111166;FALSE;NA;0;NA;12490180r;http://data.bnf.fr/ark:/12148/cb12490180r#about;16;14;24;20
642;http://www.wikidata.org/entity/Q15970534;Max Régnier;1905;1969;64;NA;Q15970534;130310956;FALSE;NA;0;NA;12326807f;http://data.bnf.fr/ark:/12148/cb12326807f#about;26;4;38;7
643;http://www.wikidata.org/entity/Q19630650;Aurèle Patorni;1880;1955;75;NA;Q19630650;180412884;FALSE;NA;0;NA;121247525;http://data.bnf.fr/ark:/12148/cb121247525#about;15;10;19;12
644;http://www.wikidata.org/entity/Q3438929;Roger Dévigne;1885;1965;80;NA;Q3438929;35709286;FALSE;NA;0;NA;134873609;http://data.bnf.fr/ark:/12148/cb134873609#about;23;16;25;18
645;http://www.wikidata.org/entity/Q472402;Jean Stern;1875;1962;87;NA;Q472402;60267747;FALSE;NA;0;NA;14316230c;http://data.bnf.fr/ark:/12148/cb14316230c#about;15;7;17;9
646;http://www.wikidata.org/entity/Q18115548;André Maurel;1863;1943;80;NA;Q18115548;60371943;FALSE;NA;0;NA;127260444;http://data.bnf.fr/ark:/12148/cb127260444#about;35;33;49;41
647;http://www.wikidata.org/entity/Q29473974;Maurice Guierre;1888;1972;84;NA;Q29473974;87679701;FALSE;NA;0;NA;113002905;http://data.bnf.fr/ark:/12148/cb113002905#about;14;6;17;7
648;http://www.wikidata.org/entity/Q2935011;Camille Mayran;1889;1989;100;NA;Q2935011;27020304;FALSE;NA;0;NA;11915360z;http://data.bnf.fr/ark:/12148/cb11915360z#about;10;5;13;8
649;http://www.wikidata.org/entity/Q50385269;Jeanne Ramel-Cals;1883;1976;93;NA;Q50385269;69867631;FALSE;NA;0;NA;12741294f;http://data.bnf.fr/ark:/12148/cb12741294f#about;15;11;18;13
650;http://www.wikidata.org/entity/Q27049491;George Delamare;1881;1975;94;NA;Q27049491;02992782X;FALSE;NA;0;NA;12144945v;http://data.bnf.fr/ark:/12148/cb12144945v#about;20;12;24;15
651;http://www.wikidata.org/entity/Q3175548;Jean de Létraz;1897;1954;57;NA;Q3175548;81715196;FALSE;NA;0;NA;126207793;http://data.bnf.fr/ark:/12148/cb126207793#about;33;11;49;20
652;http://www.wikidata.org/entity/Q2821539;Abel Tarride;1865;1951;86;NA;Q2821539;89491653;FALSE;NA;0;NA;146537609;http://data.bnf.fr/ark:/12148/cb146537609#about;8;8;10;9
653;http://www.wikidata.org/entity/Q17277800;Jean-Victor Pellerin;1889;1970;81;NA;Q17277800;30304008;FALSE;NA;0;NA;12174783g;http://data.bnf.fr/ark:/12148/cb12174783g#about;22;8;22;8
654;http://www.wikidata.org/entity/Q22210357;Alphonse Crozière;1873;1946;73;NA;Q22210357;171336933;FALSE;NA;0;NA;148570166;http://data.bnf.fr/ark:/12148/cb148570166#about;55;45;56;46
655;http://www.wikidata.org/entity/Q3420821;Raymond Duncan;1874;1966;92;NA;Q3420821;30385156;FALSE;NA;0;NA;121810204;http://data.bnf.fr/ark:/12148/cb121810204#about;17;14;17;14
656;http://www.wikidata.org/entity/Q3102762;Georges Gaudy;1895;1987;92;NA;Q3102762;120082268;FALSE;NA;0;NA;10952428q;http://data.bnf.fr/ark:/12148/cb10952428q#about;13;8;16;9
657;http://www.wikidata.org/entity/Q22680824;Henri Austruy;1871;1944;73;NA;Q22680824;30385180;FALSE;NA;0;NA;12805909m;http://data.bnf.fr/ark:/12148/cb12805909m#about;14;12;16;13
658;http://www.wikidata.org/entity/Q27919756;Gaston Armelin;1860;1942;82;NA;Q27919756;140873929;FALSE;NA;0;NA;12995666n;http://data.bnf.fr/ark:/12148/cb12995666n#about;15;14;21;18
659;http://www.wikidata.org/entity/Q16650288;Charles Saunier;1865;1941;76;1;Q16650288;29981018;FALSE;NA;0;0.0133333333333333;12149165g;http://data.bnf.fr/ark:/12148/cb12149165g#about;35;29;38;31
660;http://www.wikidata.org/entity/Q55237503;Henri Du Passage;1874;1963;89;1;Q55237503;03435493X;FALSE;NA;0;0.0151515151515152;125118824;http://data.bnf.fr/ark:/12148/cb125118824#about;17;14;20;17
661;http://www.wikidata.org/entity/Q47344069;Jehanne d'Orliac;1883;1974;91;NA;Q47344069;02960009X;FALSE;NA;0;NA;121191813;http://data.bnf.fr/ark:/12148/cb121191813#about;37;30;42;33
662;http://www.wikidata.org/entity/Q73262941;José Vincent;1869;1950;81;NA;Q73262941;114493367;FALSE;NA;0;NA;12735292h;http://data.bnf.fr/ark:/12148/cb12735292h#about;5;5;6;6
663;http://www.wikidata.org/entity/Q2847203;André Barde;1874;1945;71;NA;Q2847203;07434580X;FALSE;NA;0;NA;10841647x;http://data.bnf.fr/ark:/12148/cb10841647x#about;56;48;64;56
664;http://www.wikidata.org/entity/Q20797853;Robert Trébor;1879;1942;63;NA;Q20797853;136885624;FALSE;NA;0;NA;10718866n;http://data.bnf.fr/ark:/12148/cb10718866n#about;16;13;17;14
665;http://www.wikidata.org/entity/Q18155899;George Bonnamour;1866;1954;88;NA;Q18155899;35133295;FALSE;NA;0;NA;134988337;http://data.bnf.fr/ark:/12148/cb134988337#about;33;30;46;43
666;http://www.wikidata.org/entity/Q2975045;Claire Géniaux;1879;1971;92;NA;Q2975045;75896397;FALSE;NA;0;NA;11012020m;http://data.bnf.fr/ark:/12148/cb11012020m#about;14;10;14;10
667;http://www.wikidata.org/entity/Q3102188;André Fribourg;1887;1948;61;NA;Q3102188;30603595;FALSE;NA;0;NA;12198550b;http://data.bnf.fr/ark:/12148/cb12198550b#about;17;17;21;21
668;http://www.wikidata.org/entity/Q3103602;Georges Vidal;1903;1964;61;NA;Q3103602;138497842;FALSE;NA;0;NA;12448011j;http://data.bnf.fr/ark:/12148/cb12448011j#about;73;39;76;39
669;http://www.wikidata.org/entity/Q50385553;Germain Trézel;1877;1946;69;NA;Q50385553;183694678;FALSE;NA;0;NA;10725060v;http://data.bnf.fr/ark:/12148/cb10725060v#about;16;10;17;10
670;http://www.wikidata.org/entity/Q3371880;Paul Mourousy;1915;2002;87;1;Q3371880;27041174;FALSE;NA;0;0.04;11917101c;http://data.bnf.fr/ark:/12148/cb11917101c#about;27;8;34;9
671;http://www.wikidata.org/entity/Q3435178;Robert Gaillard;1909;1975;66;1;Q3435178;26878607;FALSE;NA;0;0.032258064516129;11903881m;http://data.bnf.fr/ark:/12148/cb11903881m#about;89;7;142;10
672;http://www.wikidata.org/entity/Q15407375;André Arnyvelde;1881;1942;61;NA;Q15407375;89492269;FALSE;NA;0;NA;12730587j;http://data.bnf.fr/ark:/12148/cb12730587j#about;11;10;20;16
673;http://www.wikidata.org/entity/Q967039;Félix Gandéra;1885;1957;72;NA;Q967039;83487824;FALSE;NA;0;NA;14099928m;http://data.bnf.fr/ark:/12148/cb14099928m#about;11;9;13;11
674;http://www.wikidata.org/entity/Q3265376;Lucien Besnard;1872;1955;83;NA;Q3265376;67260500;FALSE;NA;0;NA;13013243b;http://data.bnf.fr/ark:/12148/cb13013243b#about;30;26;39;34
675;http://www.wikidata.org/entity/Q3188705;Jules Lafforgue;1873;1947;74;NA;Q3188705;29900123;FALSE;NA;0;NA;121427852;http://data.bnf.fr/ark:/12148/cb121427852#about;6;5;8;6
676;http://www.wikidata.org/entity/Q20241057;Pierre de Régnier;1898;1943;45;NA;Q20241057;94640092;FALSE;NA;0;NA;156180063;http://data.bnf.fr/ark:/12148/cb156180063#about;7;6;14;11
677;http://www.wikidata.org/entity/Q3060116;Eugène Pujarniscle;1881;1951;70;NA;Q3060116;69834016;FALSE;NA;0;NA;12757553b;http://data.bnf.fr/ark:/12148/cb12757553b#about;7;6;13;9
678;http://www.wikidata.org/entity/Q3426412;René Jolivet;1898;1975;77;NA;Q3426412;140765484;FALSE;NA;0;NA;14659416f;http://data.bnf.fr/ark:/12148/cb14659416f#about;10;8;15;13
679;http://www.wikidata.org/entity/Q3438737;Roger Boutet de Monvel;1879;1951;72;NA;Q3438737;73392618;FALSE;NA;0;NA;127694574;http://data.bnf.fr/ark:/12148/cb127694574#about;13;12;15;14
680;http://www.wikidata.org/entity/Q3807599;Jean-Joseph Renaud;1873;1953;80;1;Q3807599;26660024;FALSE;NA;0;0.0149253731343284;118866473;http://data.bnf.fr/ark:/12148/cb118866473#about;8;8;8;8
681;http://www.wikidata.org/entity/Q1605707;Henri Bauche;1880;1947;67;NA;Q1605707;32119488;FALSE;NA;0;NA;12321102k;http://data.bnf.fr/ark:/12148/cb12321102k#about;15;12;18;13
682;http://www.wikidata.org/entity/Q24258876;Marie de Wailly;1880;1964;84;NA;Q24258876;129530980;FALSE;NA;0;NA;12791553q;http://data.bnf.fr/ark:/12148/cb12791553q#about;25;24;27;26
683;http://www.wikidata.org/entity/Q15970833;Jeanne Dortzal;1878;1943;65;NA;Q15970833;68962398;FALSE;NA;0;NA;143020508;http://data.bnf.fr/ark:/12148/cb143020508#about;12;12;13;13
684;http://www.wikidata.org/entity/Q3171693;Jean Desbordes;1906;1944;38;NA;Q3171693;30333377;FALSE;NA;0;NA;12177033q;http://data.bnf.fr/ark:/12148/cb12177033q#about;5;4;8;6
685;http://www.wikidata.org/entity/Q25929695;Marcel Caruel;1893;1955;62;NA;Q25929695;185576729;FALSE;NA;0;NA;16681853q;http://data.bnf.fr/ark:/12148/cb16681853q#about;6;5;10;6
686;http://www.wikidata.org/entity/Q286276;Émile Pagès;1893;1963;70;NA;Q286276;145703207;FALSE;NA;0;NA;123242048;http://data.bnf.fr/ark:/12148/cb123242048#about;7;6;8;7
687;http://www.wikidata.org/entity/Q2381486;Henry Musnik;1895;1957;62;NA;Q2381486;120064677;FALSE;NA;0;NA;12757851g;http://data.bnf.fr/ark:/12148/cb12757851g#about;138;57;157;59
688;http://www.wikidata.org/entity/Q2848839;André de Badet;1891;1977;86;NA;Q2848839;149854846;FALSE;NA;0;NA;148356206;http://data.bnf.fr/ark:/12148/cb148356206#about;10;8;11;9
689;http://www.wikidata.org/entity/Q2982528;Colette Vivier;1898;1979;81;NA;Q2982528;27188906;FALSE;NA;0;NA;119285895;http://data.bnf.fr/ark:/12148/cb119285895#about;36;7;61;8
690;http://www.wikidata.org/entity/Q3175154;Jean d'Agraives;1892;1951;59;NA;Q3175154;29091993;FALSE;NA;0;NA;12078994g;http://data.bnf.fr/ark:/12148/cb12078994g#about;50;35;71;48
691;http://www.wikidata.org/entity/Q3419230;Raoul Monmarson;1895;1976;81;NA;Q3419230;178142123;FALSE;NA;0;NA;127728196;http://data.bnf.fr/ark:/12148/cb127728196#about;12;5;14;6
692;http://www.wikidata.org/entity/Q3426360;René Herval;1890;1972;82;NA;Q3426360;26920891;FALSE;NA;0;NA;119074130;http://data.bnf.fr/ark:/12148/cb119074130#about;51;27;73;37
693;http://www.wikidata.org/entity/Q1872437;Fabius de Champville;1865;1946;81;3;Q1872437;174936877;FALSE;NA;0;0.04;13003044x;http://data.bnf.fr/ark:/12148/cb13003044x#about;42;38;45;41
694;http://www.wikidata.org/entity/Q15627175;Albert Keim;1876;1947;71;1;Q15627175;33186162;FALSE;NA;0;0.015625;124078152;http://data.bnf.fr/ark:/12148/cb124078152#about;31;23;34;26
695;http://www.wikidata.org/entity/Q3343516;Norbert Sevestre;1879;1946;67;NA;Q3343516;129623601;FALSE;NA;0;NA;12729329s;http://data.bnf.fr/ark:/12148/cb12729329s#about;46;45;57;48
696;http://www.wikidata.org/entity/Q3132753;Henry Dupuy-Mazuel;1885;1962;77;NA;Q3132753;198109059;FALSE;NA;0;NA;12733823v;http://data.bnf.fr/ark:/12148/cb12733823v#about;35;10;45;15
697;http://www.wikidata.org/entity/Q21582360;Lucien Népoty;1878;1945;67;NA;Q21582360;35319550;FALSE;NA;0;NA;13181463n;http://data.bnf.fr/ark:/12148/cb13181463n#about;18;17;24;19
698;http://www.wikidata.org/entity/Q15630834;Albert Dubeux;1894;1979;85;NA;Q15630834;142312215;FALSE;NA;0;NA;15591532t;http://data.bnf.fr/ark:/12148/cb15591532t#about;55;40;60;42
699;http://www.wikidata.org/entity/Q51883108;Pol d'Estoc;1878;1948;70;NA;Q51883108;03376624X;FALSE;NA;0;NA;13006509h;http://data.bnf.fr/ark:/12148/cb13006509h#about;17;14;18;14
700;http://www.wikidata.org/entity/Q3383649;Pierre Aguétant;1890;1940;50;NA;Q3383649;88975932;FALSE;NA;0;NA;12680954j;http://data.bnf.fr/ark:/12148/cb12680954j#about;35;32;44;38
701;http://www.wikidata.org/entity/Q18197505;André Fage;1883;1948;65;NA;Q18197505;165007699;FALSE;NA;0;NA;127369277;http://data.bnf.fr/ark:/12148/cb127369277#about;8;7;8;7
702;http://www.wikidata.org/entity/Q2975147;Claire Éliane Engel;1903;1976;73;NA;Q2975147;33999058;FALSE;NA;0;NA;12479917z;http://data.bnf.fr/ark:/12148/cb12479917z#about;24;10;29;10
703;http://www.wikidata.org/entity/Q3174420;Jean Rosmer;1876;1951;75;NA;Q3174420;129261335;FALSE;NA;0;NA;12740229r;http://data.bnf.fr/ark:/12148/cb12740229r#about;74;59;82;62
704;http://www.wikidata.org/entity/Q8323287;Fanny Clar;1875;1944;69;NA;Q8323287;06703585X;FALSE;NA;0;NA;12141348h;http://data.bnf.fr/ark:/12148/cb12141348h#about;16;15;17;15
705;http://www.wikidata.org/entity/Q20807841;Robert Boudry;1893;1958;65;NA;Q20807841;76419487;FALSE;NA;0;NA;10937756k;http://data.bnf.fr/ark:/12148/cb10937756k#about;11;9;11;9
706;http://www.wikidata.org/entity/Q61968643;Paul Leclercq;1872;1956;84;NA;Q61968643;200406930;FALSE;NA;0;NA;127288397;http://data.bnf.fr/ark:/12148/cb127288397#about;9;8;9;8
707;http://www.wikidata.org/entity/Q3171788;Jean Dornis;1864;1948;84;1;Q3171788;30269199;FALSE;NA;0;0.0131578947368421;127683568;http://data.bnf.fr/ark:/12148/cb127683568#about;18;18;23;22
708;http://www.wikidata.org/entity/Q4348573;Ernest Dimnet;1866;1954;88;1;Q4348573;85899100;FALSE;NA;0;0.0135135135135135;13191952k;http://data.bnf.fr/ark:/12148/cb13191952k#about;11;10;12;11
709;http://www.wikidata.org/entity/Q57342365;A. Broquelet;1861;1957;96;1;Q57342365;109477928;FALSE;NA;0;0.0126582278481013;14970607s;http://data.bnf.fr/ark:/12148/cb14970607s#about;19;16;28;25
710;http://www.wikidata.org/entity/Q3370505;Paul Armont;1874;1943;69;NA;Q3370505;35100095;FALSE;NA;0;NA;13167029d;http://data.bnf.fr/ark:/12148/cb13167029d#about;32;32;36;36
711;http://www.wikidata.org/entity/Q3069186;Fernand Hauser;1869;1941;72;NA;Q3069186;149800657;FALSE;NA;0;NA;103557136;http://data.bnf.fr/ark:/12148/cb103557136#about;17;17;18;18
